"size_iter","samples","cm","acc","auc","iter"
1,54,"svmsig",0.545454545454545,0.533333333333333,9
1,54,"svmrad",0.545454545454545,0.533333333333333,9
1,54,"rf",0.454545454545455,0.566666666666667,9
1,54,"l2",0.6,0.791666666666667,10
1,54,"l1",0.6,0.5,10
1,54,"svmsig",0.6,0.875,10
1,54,"svmrad",0.6,0.875,10
1,54,"rf",0.8,0.791666666666667,10
1,54,"l2",0.583333333333333,0.714285714285714,11
1,54,"l1",0.416666666666667,0.657142857142857,11
1,54,"svmsig",0.75,0.771428571428571,11
1,54,"svmrad",0.75,0.771428571428571,11
1,54,"rf",0.666666666666667,0.557142857142857,11
1,54,"l2",0.6,0.625,12
1,54,"l1",0.7,0.833333333333333,12
1,54,"svmsig",0.5,0.583333333333333,12
1,54,"svmrad",0.5,0.583333333333333,12
1,54,"rf",0.6,0.583333333333333,12
1,54,"l2",0.7,0.708333333333333,13
1,54,"l1",0.7,0.5,13
1,54,"svmsig",0.6,0.791666666666667,13
1,54,"svmrad",0.6,0.791666666666667,13
1,54,"rf",0.8,0.708333333333333,13
1,54,"l2",0.636363636363636,0.714285714285714,14
1,54,"l1",0.636363636363636,0.714285714285714,14
1,54,"svmsig",0.545454545454545,0.607142857142857,14
1,54,"svmrad",0.545454545454545,0.607142857142857,14
1,54,"rf",0.636363636363636,0.607142857142857,14
1,54,"l2",0.727272727272727,0.678571428571429,15
1,54,"l1",0.727272727272727,0.678571428571429,15
1,54,"svmsig",0.545454545454545,0.571428571428571,15
1,54,"svmrad",0.545454545454545,0.571428571428571,15
1,54,"rf",0.727272727272727,0.821428571428571,15
1,54,"l2",0.636363636363636,0.5,16
1,54,"l1",0.636363636363636,0.285714285714286,16
1,54,"svmsig",0.636363636363636,0.607142857142857,16
1,54,"svmrad",0.636363636363636,0.607142857142857,16
1,54,"rf",0.818181818181818,0.785714285714286,16
1,54,"l2",0.6,0.5,17
1,54,"l1",0.6,0.5,17
1,54,"svmsig",0.6,0.416666666666667,17
1,54,"svmrad",0.6,0.416666666666667,17
1,54,"rf",0.6,0.479166666666667,17
1,54,"l2",0.6,0.5,18
1,54,"l1",0.6,0.5,18
1,54,"svmsig",0.8,0.916666666666667,18
1,54,"svmrad",0.8,0.916666666666667,18
1,54,"rf",0.8,0.833333333333333,18
1,54,"l2",0.636363636363636,0.642857142857143,19
1,54,"l1",0.636363636363636,0.714285714285714,19
1,54,"svmsig",0.636363636363636,0.75,19
1,54,"svmrad",0.636363636363636,0.75,19
1,54,"rf",0.727272727272727,0.678571428571429,19
1,54,"l2",0.583333333333333,0.6,20
1,54,"l1",0.75,0.8,20
1,54,"svmsig",0.583333333333333,0.628571428571429,20
1,54,"svmrad",0.583333333333333,0.628571428571429,20
1,54,"rf",0.666666666666667,0.8,20
1,54,"l2",0.636363636363636,0.714285714285714,21
1,54,"l1",0.636363636363636,0.75,21
1,54,"svmsig",0.727272727272727,0.678571428571429,21
1,54,"svmrad",0.727272727272727,0.678571428571429,21
1,54,"rf",0.727272727272727,0.75,21
1,54,"l2",0.454545454545455,0.607142857142857,22
1,54,"l1",0.727272727272727,0.607142857142857,22
1,54,"svmsig",0.545454545454545,0.642857142857143,22
1,54,"svmrad",0.545454545454545,0.642857142857143,22
1,54,"rf",0.545454545454545,0.785714285714286,22
1,54,"l2",0.636363636363636,0.928571428571428,23
1,54,"l1",0.636363636363636,0.785714285714286,23
1,54,"svmsig",0.818181818181818,0.892857142857143,23
1,54,"svmrad",0.818181818181818,0.892857142857143,23
1,54,"rf",0.727272727272727,0.785714285714286,23
1,54,"l2",0.6,0.833333333333333,24
1,54,"l1",0.6,0.708333333333333,24
1,54,"svmsig",0.7,0.75,24
1,54,"svmrad",0.7,0.75,24
1,54,"rf",0.7,0.75,24
1,54,"l2",0.545454545454545,0.633333333333333,25
1,54,"l1",0.545454545454545,0.5,25
1,54,"svmsig",0.545454545454545,0.633333333333333,25
1,54,"svmrad",0.545454545454545,0.633333333333333,25
1,54,"rf",0.545454545454545,0.533333333333333,25
1,54,"l2",0.6,0.5,26
1,54,"l1",0.6,0.583333333333333,26
1,54,"svmsig",0.6,0.375,26
1,54,"svmrad",0.6,0.375,26
1,54,"rf",0.8,0.583333333333333,26
1,54,"l2",0.636363636363636,0.464285714285714,27
1,54,"l1",0.636363636363636,0.5,27
1,54,"svmsig",0.545454545454545,0.392857142857143,27
1,54,"svmrad",0.545454545454545,0.392857142857143,27
1,54,"rf",0.727272727272727,0.464285714285714,27
1,54,"l2",0.583333333333333,0.542857142857143,28
1,54,"l1",0.666666666666667,0.457142857142857,28
1,54,"svmsig",0.583333333333333,0.457142857142857,28
1,54,"svmrad",0.583333333333333,0.457142857142857,28
1,54,"rf",0.666666666666667,0.614285714285714,28
1,54,"l2",0.636363636363636,0.5,29
1,54,"l1",0.636363636363636,0.571428571428571,29
1,54,"svmsig",0.818181818181818,0.857142857142857,29
1,54,"svmrad",0.818181818181818,0.857142857142857,29
1,54,"rf",0.727272727272727,0.732142857142857,29
1,54,"l2",0.6,0.833333333333333,30
1,54,"l1",0.6,0.6875,30
1,54,"svmsig",0.7,0.875,30
1,54,"svmrad",0.7,0.875,30
1,54,"rf",0.7,0.958333333333333,30
1,54,"l2",0.6,0.583333333333333,31
1,54,"l1",0.6,0.5,31
1,54,"svmsig",0.6,0.583333333333333,31
1,54,"svmrad",0.6,0.583333333333333,31
1,54,"rf",0.7,0.708333333333333,31
1,54,"l2",0.636363636363636,0.571428571428572,32
1,54,"l1",0.636363636363636,0.25,32
1,54,"svmsig",0.545454545454545,0.285714285714286,32
1,54,"svmrad",0.545454545454545,0.285714285714286,32
1,54,"rf",0.636363636363636,0.5,32
1,54,"l2",0.636363636363636,0.928571428571428,33
1,54,"l1",0.636363636363636,0.607142857142857,33
1,54,"svmsig",0.727272727272727,0.785714285714286,33
1,54,"svmrad",0.727272727272727,0.785714285714286,33
1,54,"rf",0.636363636363636,0.857142857142857,33
1,54,"l2",0.6,0.791666666666667,34
1,54,"l1",0.6,0.5,34
1,54,"svmsig",0.7,0.875,34
1,54,"svmrad",0.7,0.875,34
1,54,"rf",0.8,0.770833333333333,34
1,54,"l2",0.583333333333333,0.571428571428571,35
1,54,"l1",0.583333333333333,0.771428571428571,35
1,54,"svmsig",0.5,0.628571428571429,35
1,54,"svmrad",0.5,0.628571428571429,35
1,54,"rf",0.666666666666667,0.657142857142857,35
1,54,"l2",0.5,0.625,36
1,54,"l1",0.8,0.666666666666667,36
1,54,"svmsig",0.6,0.666666666666667,36
1,54,"svmrad",0.6,0.666666666666667,36
1,54,"rf",0.7,0.75,36
1,54,"l2",0.6,0.833333333333333,37
1,54,"l1",0.8,0.75,37
1,54,"svmsig",0.8,0.791666666666667,37
1,54,"svmrad",0.8,0.791666666666667,37
1,54,"rf",0.8,0.833333333333333,37
1,54,"l2",0.636363636363636,0.535714285714286,38
1,54,"l1",0.636363636363636,0.5,38
1,54,"svmsig",0.636363636363636,0.428571428571429,38
1,54,"svmrad",0.636363636363636,0.428571428571429,38
1,54,"rf",0.454545454545455,0.464285714285714,38
1,54,"l2",0.636363636363636,0.571428571428571,39
1,54,"l1",0.545454545454545,0.428571428571429,39
1,54,"svmsig",0.727272727272727,0.571428571428571,39
1,54,"svmrad",0.727272727272727,0.571428571428571,39
1,54,"rf",0.727272727272727,0.75,39
1,54,"l2",0.583333333333333,0.657142857142857,40
1,54,"l1",0.5,0.571428571428571,40
1,54,"svmsig",0.666666666666667,0.742857142857143,40
1,54,"svmrad",0.666666666666667,0.742857142857143,40
1,54,"rf",0.583333333333333,0.771428571428571,40
1,54,"l2",0.636363636363636,0.5,41
1,54,"l1",0.636363636363636,0.5,41
1,54,"svmsig",0.636363636363636,0.535714285714286,41
1,54,"svmrad",0.636363636363636,0.535714285714286,41
1,54,"rf",0.636363636363636,0.785714285714286,41
1,54,"l2",0.583333333333333,0.571428571428571,42
1,54,"l1",0.583333333333333,0.571428571428571,42
1,54,"svmsig",0.666666666666667,0.457142857142857,42
1,54,"svmrad",0.666666666666667,0.457142857142857,42
1,54,"rf",0.666666666666667,0.628571428571429,42
1,54,"l2",0.636363636363636,0.535714285714286,43
1,54,"l1",0.636363636363636,0.5,43
1,54,"svmsig",0.454545454545455,0.5,43
1,54,"svmrad",0.454545454545455,0.5,43
1,54,"rf",0.545454545454545,0.5,43
1,54,"l2",0.6,0.5,44
1,54,"l1",0.6,0.5,44
1,54,"svmsig",0.6,0.875,44
1,54,"svmrad",0.6,0.875,44
1,54,"rf",0.8,0.833333333333333,44
1,54,"l2",0.6,0.416666666666667,45
1,54,"l1",0.6,0.75,45
1,54,"svmsig",0.5,0.5,45
1,54,"svmrad",0.5,0.5,45
1,54,"rf",0.5,0.458333333333333,45
1,54,"l2",0.636363636363636,0.75,46
1,54,"l1",0.636363636363636,0.714285714285714,46
1,54,"svmsig",0.636363636363636,0.75,46
1,54,"svmrad",0.636363636363636,0.75,46
1,54,"rf",0.636363636363636,0.714285714285714,46
1,54,"l2",0.545454545454545,0.607142857142857,47
1,54,"l1",0.636363636363636,0.678571428571429,47
1,54,"svmsig",0.454545454545455,0.678571428571429,47
1,54,"svmrad",0.454545454545455,0.678571428571429,47
1,54,"rf",0.545454545454545,0.535714285714286,47
1,54,"l2",0.636363636363636,0.5,48
1,54,"l1",0.636363636363636,0.5,48
1,54,"svmsig",0.727272727272727,0.571428571428571,48
1,54,"svmrad",0.727272727272727,0.571428571428571,48
1,54,"rf",0.636363636363636,0.625,48
1,54,"l2",0.6,0.5,49
1,54,"l1",0.8,0.875,49
1,54,"svmsig",0.5,0.833333333333333,49
1,54,"svmrad",0.5,0.833333333333333,49
1,54,"rf",0.7,0.75,49
1,54,"l2",0.545454545454545,0.833333333333333,50
1,54,"l1",0.545454545454545,0.5,50
1,54,"svmsig",0.727272727272727,0.866666666666667,50
1,54,"svmrad",0.727272727272727,0.866666666666667,50
1,54,"rf",0.818181818181818,0.966666666666667,50
2,51,"l2",0.803921568627451,0.996774193548387,NA
2,51,"l1",0.92156862745098,0.996774193548387,NA
2,51,"svmsig",0.941176470588235,0.995161290322581,NA
2,51,"svmrad",0.941176470588235,0.995161290322581,NA
2,51,"rf",1,1,NA
2,51,"l2",0.636363636363636,0.678571428571429,1
2,51,"l1",0.727272727272727,0.785714285714286,1
2,51,"svmsig",0.727272727272727,0.785714285714286,1
2,51,"svmrad",0.727272727272727,0.785714285714286,1
2,51,"rf",0.727272727272727,0.714285714285714,1
2,51,"l2",0.7,0.791666666666667,2
2,51,"l1",0.6,0.5,2
2,51,"svmsig",0.8,0.666666666666667,2
2,51,"svmrad",0.8,0.666666666666667,2
2,51,"rf",0.8,0.791666666666667,2
2,51,"l2",0.4,0.416666666666667,3
2,51,"l1",0.6,0.5,3
2,51,"svmsig",0.3,0.291666666666667,3
2,51,"svmrad",0.3,0.291666666666667,3
2,51,"rf",0.5,0.291666666666667,3
2,51,"l2",0.7,0.75,4
2,51,"l1",0.7,0.75,4
2,51,"svmsig",0.7,0.708333333333333,4
2,51,"svmrad",0.7,0.708333333333333,4
2,51,"rf",0.7,0.708333333333333,4
2,51,"l2",0.6,0.5,5
2,51,"l1",0.6,0.5,5
2,51,"svmsig",0.7,0.833333333333333,5
2,51,"svmrad",0.7,0.833333333333333,5
2,51,"rf",0.6,0.625,5
2,51,"l2",0.636363636363636,0.642857142857143,6
2,51,"l1",0.636363636363636,0.5,6
2,51,"svmsig",0.636363636363636,0.642857142857143,6
2,51,"svmrad",0.636363636363636,0.642857142857143,6
2,51,"rf",0.727272727272727,0.821428571428571,6
2,51,"l2",0.6,0.833333333333333,7
2,51,"l1",0.6,0.5,7
2,51,"svmsig",0.7,0.833333333333333,7
2,51,"svmrad",0.7,0.833333333333333,7
2,51,"rf",0.8,1,7
2,51,"l2",0.7,0.666666666666667,8
2,51,"l1",0.6,0.75,8
2,51,"svmsig",0.7,0.666666666666667,8
2,51,"svmrad",0.7,0.666666666666667,8
2,51,"rf",0.7,0.708333333333333,8
2,51,"l2",0.6,0.708333333333333,9
2,51,"l1",0.6,0.5,9
2,51,"svmsig",0.7,0.708333333333333,9
2,51,"svmrad",0.7,0.708333333333333,9
2,51,"rf",0.7,0.708333333333333,9
2,51,"l2",0.7,0.791666666666667,10
2,51,"l1",0.9,0.916666666666667,10
2,51,"svmsig",0.8,0.75,10
2,51,"svmrad",0.8,0.75,10
2,51,"rf",0.8,0.75,10
2,51,"l2",0.5,0.5,11
2,51,"l1",0.6,0.5,11
2,51,"svmsig",0.6,0.5,11
2,51,"svmrad",0.6,0.5,11
2,51,"rf",0.5,0.541666666666667,11
2,51,"l2",0.6,0.916666666666667,12
2,51,"l1",0.7,0.791666666666667,12
2,51,"svmsig",0.7,0.916666666666667,12
2,51,"svmrad",0.7,0.916666666666667,12
2,51,"rf",0.7,0.916666666666667,12
2,51,"l2",0.6,0.958333333333333,13
2,51,"l1",0.6,0.5,13
2,51,"svmsig",0.8,0.958333333333333,13
2,51,"svmrad",0.8,0.958333333333333,13
2,51,"rf",0.8,0.75,13
2,51,"l2",0.6,0.791666666666667,14
2,51,"l1",0.6,0.833333333333333,14
2,51,"svmsig",0.6,0.833333333333333,14
2,51,"svmrad",0.6,0.833333333333333,14
2,51,"rf",0.7,0.875,14
2,51,"l2",0.636363636363636,0.607142857142857,15
2,51,"l1",0.727272727272727,0.892857142857143,15
2,51,"svmsig",0.727272727272727,0.642857142857143,15
2,51,"svmrad",0.727272727272727,0.642857142857143,15
2,51,"rf",0.818181818181818,0.75,15
2,51,"l2",0.6,0.666666666666667,16
2,51,"l1",0.6,0.5,16
2,51,"svmsig",0.7,0.583333333333333,16
2,51,"svmrad",0.7,0.583333333333333,16
2,51,"rf",0.7,0.708333333333333,16
2,51,"l2",0.6,0.5,17
2,51,"l1",0.5,0.25,17
2,51,"svmsig",0.7,0.666666666666667,17
2,51,"svmrad",0.7,0.666666666666667,17
2,51,"rf",0.7,0.625,17
2,51,"l2",0.727272727272727,0.428571428571429,18
2,51,"l1",0.636363636363636,0.821428571428572,18
2,51,"svmsig",0.636363636363636,0.464285714285714,18
2,51,"svmrad",0.636363636363636,0.464285714285714,18
2,51,"rf",0.727272727272727,0.357142857142857,18
2,51,"l2",0.6,0.916666666666667,19
2,51,"l1",0.8,0.833333333333333,19
2,51,"svmsig",0.8,0.875,19
2,51,"svmrad",0.8,0.875,19
2,51,"rf",0.7,0.875,19
2,51,"l2",0.6,0.5,20
2,51,"l1",0.6,0.5,20
2,51,"svmsig",0.9,0.958333333333333,20
2,51,"svmrad",0.9,0.958333333333333,20
2,51,"rf",0.8,0.958333333333333,20
2,51,"l2",0.5,0.541666666666667,21
2,51,"l1",0.6,0.541666666666667,21
2,51,"svmsig",0.5,0.5,21
2,51,"svmrad",0.5,0.5,21
2,51,"rf",0.5,0.333333333333333,21
2,51,"l2",0.6,1,22
2,51,"l1",0.7,0.666666666666667,22
2,51,"svmsig",0.6,1,22
2,51,"svmrad",0.6,1,22
2,51,"rf",0.8,1,22
2,51,"l2",0.636363636363636,0.392857142857143,23
2,51,"l1",0.454545454545455,0.678571428571429,23
2,51,"svmsig",0.545454545454545,0.464285714285714,23
2,51,"svmrad",0.545454545454545,0.464285714285714,23
2,51,"rf",0.545454545454545,0.5,23
2,51,"l2",0.6,0.75,24
2,51,"l1",0.7,0.5,24
2,51,"svmsig",0.8,0.875,24
2,51,"svmrad",0.8,0.875,24
2,51,"rf",0.8,0.666666666666667,24
2,51,"l2",0.7,0.583333333333333,25
2,51,"l1",0.6,0.708333333333333,25
2,51,"svmsig",0.6,0.583333333333333,25
2,51,"svmrad",0.6,0.583333333333333,25
2,51,"rf",0.7,0.541666666666667,25
2,51,"l2",0.6,0.333333333333333,26
2,51,"l1",0.6,0.5,26
2,51,"svmsig",0.4,0.291666666666667,26
2,51,"svmrad",0.4,0.291666666666667,26
2,51,"rf",0.5,0.333333333333333,26
2,51,"l2",0.6,0.708333333333333,27
2,51,"l1",0.6,0.5,27
2,51,"svmsig",0.7,0.708333333333333,27
2,51,"svmrad",0.7,0.708333333333333,27
2,51,"rf",0.7,0.833333333333333,27
2,51,"l2",0.6,0.958333333333333,28
2,51,"l1",0.5,0.75,28
2,51,"svmsig",0.6,1,28
2,51,"svmrad",0.6,1,28
2,51,"rf",0.6,0.666666666666667,28
2,51,"l2",0.6,0.5,29
2,51,"l1",0.6,0.5,29
2,51,"svmsig",0.7,0.833333333333333,29
2,51,"svmrad",0.7,0.833333333333333,29
2,51,"rf",0.7,0.916666666666667,29
2,51,"l2",0.636363636363636,0.642857142857143,30
2,51,"l1",0.818181818181818,0.892857142857143,30
2,51,"svmsig",0.545454545454545,0.642857142857143,30
2,51,"svmrad",0.545454545454545,0.642857142857143,30
2,51,"rf",0.636363636363636,0.678571428571429,30
2,51,"l2",0.636363636363636,0.5,31
2,51,"l1",0.636363636363636,0.5,31
2,51,"svmsig",0.636363636363636,0.75,31
2,51,"svmrad",0.636363636363636,0.75,31
2,51,"rf",0.909090909090909,0.821428571428571,31
2,51,"l2",0.7,0.625,32
2,51,"l1",0.6,0.708333333333333,32
2,51,"svmsig",0.7,0.666666666666667,32
2,51,"svmrad",0.7,0.666666666666667,32
2,51,"rf",0.6,0.625,32
2,51,"l2",0.7,0.666666666666667,33
2,51,"l1",0.6,0.583333333333333,33
2,51,"svmsig",0.7,0.583333333333333,33
2,51,"svmrad",0.7,0.583333333333333,33
2,51,"rf",0.7,0.625,33
2,51,"l2",0.6,0.5,34
2,51,"l1",0.7,0.5,34
2,51,"svmsig",0.5,0.5,34
2,51,"svmrad",0.5,0.5,34
2,51,"rf",0.6,0.625,34
2,51,"l2",0.6,0.833333333333333,35
2,51,"l1",0.9,1,35
2,51,"svmsig",0.8,1,35
2,51,"svmrad",0.8,1,35
2,51,"rf",0.9,1,35
2,51,"l2",0.6,0.5,36
2,51,"l1",0.5,0.375,36
2,51,"svmsig",0.5,0.541666666666667,36
2,51,"svmrad",0.5,0.541666666666667,36
2,51,"rf",0.6,0.625,36
2,51,"l2",0.7,0.666666666666667,37
2,51,"l1",0.6,0.25,37
2,51,"svmsig",0.6,0.541666666666667,37
2,51,"svmrad",0.6,0.541666666666667,37
2,51,"rf",0.6,0.666666666666667,37
2,51,"l2",0.6,0.625,38
2,51,"l1",0.6,0.5,38
2,51,"svmsig",0.7,0.541666666666667,38
2,51,"svmrad",0.7,0.541666666666667,38
2,51,"rf",0.7,0.583333333333333,38
2,51,"l2",0.6,0.791666666666667,39
2,51,"l1",0.5,0.5,39
2,51,"svmsig",0.6,0.708333333333333,39
2,51,"svmrad",0.6,0.708333333333333,39
2,51,"rf",0.8,0.666666666666667,39
2,51,"l2",0.636363636363636,0.785714285714286,40
2,51,"l1",0.636363636363636,0.5,40
2,51,"svmsig",0.818181818181818,0.857142857142857,40
2,51,"svmrad",0.818181818181818,0.857142857142857,40
2,51,"rf",0.909090909090909,0.857142857142857,40
2,51,"l2",0.6,0.833333333333333,41
2,51,"l1",0.5,0.5,41
2,51,"svmsig",0.6,0.708333333333333,41
2,51,"svmrad",0.6,0.708333333333333,41
2,51,"rf",0.6,0.583333333333333,41
2,51,"l2",0.6,0.583333333333333,42
2,51,"l1",0.6,0.5,42
2,51,"svmsig",0.8,0.833333333333333,42
2,51,"svmrad",0.8,0.833333333333333,42
2,51,"rf",0.8,1,42
2,51,"l2",0.8,0.708333333333333,43
2,51,"l1",0.7,0.833333333333333,43
2,51,"svmsig",0.7,0.541666666666667,43
2,51,"svmrad",0.7,0.541666666666667,43
2,51,"rf",0.7,0.625,43
2,51,"l2",0.4,0.416666666666667,44
2,51,"l1",0.5,0.541666666666667,44
2,51,"svmsig",0.6,0.416666666666667,44
2,51,"svmrad",0.6,0.416666666666667,44
2,51,"rf",0.5,0.416666666666667,44
2,51,"l2",0.818181818181818,0.75,45
2,51,"l1",0.545454545454545,0.535714285714286,45
2,51,"svmsig",0.727272727272727,0.678571428571429,45
2,51,"svmrad",0.727272727272727,0.678571428571429,45
2,51,"rf",0.545454545454545,0.642857142857143,45
2,51,"l2",0.6,0.583333333333333,46
2,51,"l1",0.6,0.541666666666667,46
2,51,"svmsig",0.5,0.5,46
2,51,"svmrad",0.5,0.5,46
2,51,"rf",0.8,0.583333333333333,46
2,51,"l2",0.6,1,47
2,51,"l1",0.7,0.916666666666667,47
2,51,"svmsig",0.9,1,47
2,51,"svmrad",0.9,1,47
2,51,"rf",1,1,47
2,51,"l2",0.5,0.458333333333333,48
2,51,"l1",0.6,0.5,48
2,51,"svmsig",0.5,0.5,48
2,51,"svmrad",0.5,0.5,48
2,51,"rf",0.5,0.625,48
2,51,"l2",0.7,0.791666666666667,49
2,51,"l1",0.6,0.5,49
2,51,"svmsig",0.7,0.791666666666667,49
2,51,"svmrad",0.7,0.791666666666667,49
2,51,"rf",0.7,0.875,49
2,51,"l2",0.636363636363636,0.5,50
2,51,"l1",0.636363636363636,0.5,50
2,51,"svmsig",0.545454545454545,0.5,50
2,51,"svmrad",0.545454545454545,0.5,50
2,51,"rf",0.636363636363636,0.392857142857143,50
3,48,"l2",0.916666666666667,1,NA
3,48,"l1",0.958333333333333,0.996370235934664,NA
3,48,"svmsig",0.958333333333333,1,NA
3,48,"svmrad",0.958333333333333,1,NA
3,48,"rf",1,1,NA
3,48,"l2",0.6,0.916666666666667,1
3,48,"l1",0.6,0.333333333333333,1
3,48,"svmsig",0.6,1,1
3,48,"svmrad",0.6,1,1
3,48,"rf",0.6,0.75,1
3,48,"l2",0.6,0.833333333333333,2
3,48,"l1",0.6,0.625,2
3,48,"svmsig",0.5,0.708333333333333,2
3,48,"svmrad",0.5,0.708333333333333,2
3,48,"rf",0.7,0.75,2
3,48,"l2",0.6,0.833333333333333,3
3,48,"l1",0.6,0.5,3
3,48,"svmsig",0.7,0.791666666666667,3
3,48,"svmrad",0.7,0.791666666666667,3
3,48,"rf",0.7,0.833333333333333,3
3,48,"l2",0.7,0.541666666666667,4
3,48,"l1",0.6,0.5,4
3,48,"svmsig",0.6,0.625,4
3,48,"svmrad",0.6,0.625,4
3,48,"rf",0.7,0.708333333333333,4
3,48,"l2",0.625,0.866666666666667,5
3,48,"l1",0.75,0.866666666666667,5
3,48,"svmsig",0.875,0.666666666666667,5
3,48,"svmrad",0.875,0.666666666666667,5
3,48,"rf",0.875,0.733333333333333,5
3,48,"l2",0.666666666666667,0.5,6
3,48,"l1",0.666666666666667,0.666666666666667,6
3,48,"svmsig",0.666666666666667,0.444444444444444,6
3,48,"svmrad",0.666666666666667,0.444444444444444,6
3,48,"rf",0.666666666666667,0.611111111111111,6
3,48,"l2",0.6,0.708333333333333,7
3,48,"l1",0.6,0.5,7
3,48,"svmsig",0.7,0.708333333333333,7
3,48,"svmrad",0.7,0.708333333333333,7
3,48,"rf",0.8,0.875,7
3,48,"l2",0.7,0.75,8
3,48,"l1",0.8,0.916666666666667,8
3,48,"svmsig",0.8,0.791666666666667,8
3,48,"svmrad",0.8,0.791666666666667,8
3,48,"rf",0.7,0.75,8
3,48,"l2",0.777777777777778,0.9,9
3,48,"l1",0.555555555555556,0.5,9
3,48,"svmsig",0.888888888888889,0.9,9
3,48,"svmrad",0.888888888888889,0.9,9
3,48,"rf",0.666666666666667,1,9
3,48,"l2",0.7,0.708333333333333,10
3,48,"l1",0.6,0.5,10
3,48,"svmsig",0.7,0.583333333333333,10
3,48,"svmrad",0.7,0.583333333333333,10
3,48,"rf",0.8,0.708333333333333,10
3,48,"l2",0.6,0.708333333333333,11
3,48,"l1",0.8,0.791666666666667,11
3,48,"svmsig",0.8,0.708333333333333,11
3,48,"svmrad",0.8,0.708333333333333,11
3,48,"rf",0.7,0.791666666666667,11
3,48,"l2",0.6,0.75,12
3,48,"l1",0.6,0.5,12
3,48,"svmsig",0.7,0.708333333333333,12
3,48,"svmrad",0.7,0.708333333333333,12
3,48,"rf",0.8,0.729166666666667,12
3,48,"l2",0.6,0.833333333333333,13
3,48,"l1",0.6,0.5,13
3,48,"svmsig",0.6,0.916666666666667,13
3,48,"svmrad",0.6,0.916666666666667,13
3,48,"rf",0.8,1,13
3,48,"l2",0.4,0.458333333333333,14
3,48,"l1",0.3,0.125,14
3,48,"svmsig",0.5,0.541666666666667,14
3,48,"svmrad",0.5,0.541666666666667,14
3,48,"rf",0.4,0.5,14
3,48,"l2",0.625,0.8,15
3,48,"l1",0.875,0.866666666666667,15
3,48,"svmsig",0.875,0.866666666666667,15
3,48,"svmrad",0.875,0.866666666666667,15
3,48,"rf",0.75,0.933333333333333,15
3,48,"l2",0.6,0.625,16
3,48,"l1",0.8,0.916666666666667,16
3,48,"svmsig",0.6,0.666666666666667,16
3,48,"svmrad",0.6,0.666666666666667,16
3,48,"rf",0.7,0.708333333333333,16
3,48,"l2",0.555555555555556,0.85,17
3,48,"l1",0.555555555555556,0.5,17
3,48,"svmsig",0.888888888888889,0.85,17
3,48,"svmrad",0.888888888888889,0.85,17
3,48,"rf",0.666666666666667,0.75,17
3,48,"l2",0.6,1,18
3,48,"l1",0.6,0.5,18
3,48,"svmsig",0.6,0.0833333333333333,18
3,48,"svmrad",0.6,0.0833333333333333,18
3,48,"rf",0.6,0.875,18
3,48,"l2",0.444444444444444,0.444444444444444,19
3,48,"l1",0.333333333333333,0.388888888888889,19
3,48,"svmsig",0.666666666666667,0.555555555555556,19
3,48,"svmrad",0.666666666666667,0.555555555555556,19
